Ben ta mon num tu textote qd tu veux tu le sais,SEN:0,cmr-88milsms-a58915-0,ORAL
Dsl mais jété tellement déprimée,SEN:0,cmr-88milsms-a58917-0,ORAL
Tiens un revenant ...,SEN:0,cmr-88milsms-a58918-0,ORAL
T dispo qd ?,SEN:1,cmr-88milsms-a58918-1,ORAL
C pas drole ts les jours d' etre moi mais grace à mon pc jme sens mieux,SEN:0,cmr-88milsms-a58919-0,ORAL
Oui bien sur,SEN:0,cmr-88milsms-a58920-0,ORAL
T dispo qd ?,SEN:0,cmr-88milsms-a58921-0,ORAL
"Attends , j' ai pas tout compris .",SEN:0,cmr-88milsms-a58923-0,ORAL
"Ton amie t' a dit qu' elle parlait de boulot à quelqu' un , alors qu' elle parlait en fait à un mec que tu "" hum , aimes bien "" ?",SEN:1,cmr-88milsms-a58923-1,ORAL
Euh ...,SEN:2,cmr-88milsms-a58923-2,LIT
Et ?,SEN:3,cmr-88milsms-a58923-3,LIT
:3,SEN:4,cmr-88milsms-a58923-4,ORAL
C mimi,SEN:0,cmr-88milsms-a58924-0,LIT
Parce que tu as du mettre un 3dans ton cours au lieu d' un un car je l' ai faite jeudi et il n' y à jamais de 3,SEN:0,cmr-88milsms-a58925-0,ORAL
"J' espère que ca dérange pas papa que tu vienne , ca fait un peu bizarre autant ..",SEN:0,cmr-88milsms-a58926-0,ORAL
Ok j' arrive dans 5min environ,SEN:0,cmr-88milsms-a58927-0,ORAL
Jlai pas cherché tu sais,SEN:0,cmr-88milsms-a58928-0,ORAL
G kiné à 11h dc dis moi qd ca t' arrange,SEN:0,cmr-88milsms-a58929-0,ORAL
A tout à l' heure alors bisous !,SEN:0,cmr-88milsms-a58930-0,ORAL
C pa com sa ksa march,SEN:0,cmr-88milsms-a58931-0,ORAL
Ok Merci,SEN:0,cmr-88milsms-a58932-0,ORAL
Com ca j' aurai pa pu c au feeling que ca se passe,SEN:0,cmr-88milsms-a58933-0,ORAL
Ok 9h jpars à 10h45 .,SEN:0,cmr-88milsms-a58934-0,ORAL
C qd on cherche pas que ca arrive moi c le cas,SEN:0,cmr-88milsms-a58935-0,ORAL
Noire et blanche ?,SEN:0,cmr-88milsms-a58936-0,ORAL
Désolé je donnais et Oui etre en vacances dans 2 semaines c' est un reve !,SEN:0,cmr-88milsms-a58937-0,ORAL
C le mieux,SEN:0,cmr-88milsms-a58938-0,ORAL
Non je ne suis plus en vacances depuis hier mais j' attend déjà les prochaines vacants dans 6semaines,SEN:0,cmr-88milsms-a58939-0,ORAL
Comment ça se fait quoi ?,SEN:0,cmr-88milsms-a58940-0,ORAL
Trop court mais bon les prochaines vacances sont dans deux semaines XD,SEN:0,cmr-88milsms-a58941-0,ORAL
Oui bon c' est bon hein:- ) sinon tu as passé de bonnes vacances ?,SEN:0,cmr-88milsms-a58942-0,ORAL
Oui en week end demain à midi mais ça va .,SEN:0,cmr-88milsms-a58943-0,ORAL
Jpense que ca te plaira,SEN:0,cmr-88milsms-a58944-0,ORAL
Contente de voir que tu m' écoutes pour une fois,SEN:0,cmr-88milsms-a58945-0,ORAL
Tjrs !,SEN:0,cmr-88milsms-a58946-0,LIT
Lol,SEN:1,cmr-88milsms-a58946-1,LIT
Ben un de ces 4 tu passes ou jte rejoin,SEN:0,cmr-88milsms-a58947-0,ORAL
Non g pas consulté mes mails ce we je vérifie ...,SEN:0,cmr-88milsms-a58949-0,ORAL
Jpar à l' école jtenvoi sa tt à l' heure,SEN:0,cmr-88milsms-a58950-0,ORAL
Non,SEN:0,cmr-88milsms-a58951-0,LIT
Mici,SEN:0,cmr-88milsms-a58952-0,ORAL
Euh ...,SEN:0,cmr-88milsms-a58953-0,LIT
ça m' amuse moyen ton plan,SEN:1,cmr-88milsms-a58953-1,ORAL
