ENSEMBLE,NOUN,ROOT,SEN:0,e05p-001,LIT
COTELAC,NOUN,ROOT,SEN:0,e05p-001,LIT
bon,ADJ,amod,SEN:0,e05p-001,LIT
etat,NOUN,ROOT,SEN:0,e05p-001,LIT
de,ADP,case,SEN:0,e05p-001,LIT
couleur,NOUN,nmod,SEN:0,e05p-001,LIT
kaki,ADJ,amod,SEN:0,e05p-001,LIT
composé,VERB,ROOT,SEN:0,e05p-001,LIT
de,ADP,case,SEN:0,e05p-001,LIT
4,NUM,nummod,SEN:0,e05p-001,LIT
pièces,NOUN,obl:agent,SEN:0,e05p-001,LIT
matiere,VERB,amod,SEN:0,e05p-001,LIT
polyester,VERB,xcomp,SEN:0,e05p-001,LIT
la,DET,det,SEN:0,e05p-001,LIT
jupe,NOUN,obj,SEN:0,e05p-001,LIT
taille,NOUN,amod,SEN:0,e05p-001,LIT
1,PRON,punct,SEN:0,e05p-001,LIT
soit,AUX,advmod,SEN:0,e05p-001,LIT
32cmx2,NUM,flat:name,SEN:0,e05p-001,LIT
a,AUX,aux:tense,SEN:0,e05p-001,LIT
plat,ADJ,flat:name,SEN:0,e05p-001,LIT
monté,VERB,acl,SEN:0,e05p-001,LIT
sur,ADP,case,SEN:0,e05p-001,LIT
elastique,ADJ,amod,SEN:0,e05p-001,LIT
tissu,NOUN,xcomp,SEN:0,e05p-001,LIT
gaufré,VERB,acl,SEN:0,e05p-001,LIT
avec,ADP,case,SEN:0,e05p-001,LIT
des,DET,det,SEN:0,e05p-001,LIT
impression,NOUN,obl:mod,SEN:0,e05p-001,LIT
de,ADP,case,SEN:0,e05p-001,LIT
fils,NOUN,nmod,SEN:0,e05p-001,LIT
ja,DET,amod,SEN:0,e05p-001,LIT
une,DET,dep,SEN:0,e05p-001,LIT
et,CCONJ,cc,SEN:0,e05p-001,LIT
vert,PROPN,conj,SEN:0,e05p-001,LIT
d',ADP,case,SEN:0,e05p-001,LIT
eau,NOUN,nmod,SEN:0,e05p-001,LIT
fendu,VERB,acl,SEN:0,e05p-001,LIT
derriere,VERB,xcomp,SEN:0,e05p-001,LIT
2,NUM,nummod,SEN:0,e05p-001,LIT
poches,ADJ,advmod,SEN:0,e05p-001,LIT
devant,ADP,punct,SEN:0,e05p-001,LIT
.,PUNCT,ROOT,SEN:0,e05p-001,LIT
-,PUNCT,ROOT,SEN:1,e05p-001,ORAL
Le,DET,det,SEN:1,e05p-001,ORAL
chemisier,NOUN,amod,SEN:1,e05p-001,ORAL
vert,PROPN,nmod,SEN:1,e05p-001,ORAL
kaki,PROPN,amod,SEN:1,e05p-001,ORAL
simple.-La,NOUN,amod,SEN:1,e05p-001,ORAL
veste,ADJ,ROOT,SEN:2,e05p-001,LIT
taille,NOUN,amod,SEN:2,e05p-001,LIT
2,NUM,nummod,SEN:2,e05p-001,LIT
soit,CCONJ,advmod,SEN:2,e05p-001,LIT
40,NUM,punct,SEN:2,e05p-001,LIT
42,NUM,nummod,SEN:2,e05p-001,LIT
encolure,NOUN,ROOT,SEN:2,e05p-001,LIT
marron,NOUN,nmod,SEN:2,e05p-001,LIT
en,ADP,case,SEN:2,e05p-001,LIT
laine.-le,NOUN,nmod,SEN:2,e05p-001,LIT
petit,ADJ,amod,SEN:3,e05p-001,LIT
gilet,NOUN,ROOT,SEN:3,e05p-001,LIT
plus,ADV,advmod,SEN:3,e05p-001,LIT
epais,ADJ,amod,SEN:3,e05p-001,LIT
taille,NOUN,ROOT,SEN:3,e05p-001,LIT
1,NUM,nummod,SEN:3,e05p-001,LIT
meme,NOUN,ROOT,SEN:3,e05p-001,LIT
principe,ADJ,amod,SEN:3,e05p-001,LIT
que,PRON,mark,SEN:3,e05p-001,LIT
la,DET,det,SEN:3,e05p-001,LIT
veste,NOUN,dep,SEN:3,e05p-001,LIT
Créez,PROPN,ROOT,SEN:0,e05p-002,LIT
d',ADP,case,SEN:0,e05p-002,LIT
originales,DET,det,SEN:0,e05p-002,LIT
poterie,NOUN,nmod,SEN:0,e05p-002,LIT
en,ADP,case,SEN:0,e05p-002,LIT
argile,NOUN,nmod,SEN:0,e05p-002,LIT
et,CCONJ,cc,SEN:0,e05p-002,LIT
décorez,ADV,conj,SEN:0,e05p-002,LIT
-,PUNCT,ROOT,SEN:0,e05p-002,LIT
les,DET,punct,SEN:0,e05p-002,LIT
à,ADP,case,SEN:1,e05p-002,ORAL
votre,DET,det,SEN:1,e05p-002,ORAL
gôut,NOUN,ROOT,SEN:1,e05p-002,ORAL
.,PUNCT,punct,SEN:1,e05p-002,ORAL
Convient,NOUN,ROOT,SEN:2,e05p-002,ORAL
aux,ADP,case,SEN:2,e05p-002,ORAL
enfants,NOUN,obl:arg,SEN:2,e05p-002,ORAL
à,ADP,dep,SEN:2,e05p-002,ORAL
partir,VERB,fixed,SEN:2,e05p-002,ORAL
de,ADP,case,SEN:2,e05p-002,ORAL
8,NUM,nummod,SEN:2,e05p-002,ORAL
ans,NOUN,dep,SEN:2,e05p-002,ORAL
.,PUNCT,punct,SEN:2,e05p-002,ORAL
Contenu,NOUN,ROOT,SEN:3,e05p-002,ORAL
:,PUNCT,punct,SEN:3,e05p-002,ORAL
*,DET,appos,SEN:3,e05p-002,ORAL
tour,NOUN,ROOT,SEN:4,e05p-002,ORAL
avec,ADP,case,SEN:4,e05p-002,ORAL
moteur,NOUN,nmod,SEN:4,e05p-002,ORAL
éléctrique,ADJ,amod,SEN:4,e05p-002,ORAL
*,PROPN,amod,SEN:4,e05p-002,ORAL
4,NUM,nummod,SEN:5,e05p-002,ORAL
pots,NOUN,ROOT,SEN:5,e05p-002,ORAL
de,ADP,case,SEN:5,e05p-002,ORAL
peinture,NOUN,nmod,SEN:5,e05p-002,ORAL
spéciale,ADJ,amod,SEN:5,e05p-002,ORAL
*,DET,appos,SEN:5,e05p-002,ORAL
2,NUM,nummod,SEN:6,e05p-002,ORAL
spatules,NOUN,ROOT,SEN:6,e05p-002,ORAL
*,PROPN,amod,SEN:6,e05p-002,ORAL
1,NUM,nummod,SEN:7,e05p-002,ORAL
éponge,NOUN,ROOT,SEN:7,e05p-002,ORAL
*,ADJ,amod,SEN:7,e05p-002,ORAL
1,NUM,nummod,SEN:8,e05p-002,ORAL
pinceau,NOUN,ROOT,SEN:8,e05p-002,ORAL
*,DET,appos,SEN:8,e05p-002,ORAL
le,DET,det,SEN:9,e05p-002,LIT
morceau,NOUN,nsubj,SEN:9,e05p-002,LIT
d',ADP,case,SEN:9,e05p-002,LIT
argile,NOUN,nmod,SEN:9,e05p-002,LIT
d',ADP,case,SEN:9,e05p-002,LIT
un,DET,det,SEN:9,e05p-002,LIT
kg,NOUN,nmod,SEN:9,e05p-002,LIT
n',ADV,advmod,SEN:9,e05p-002,LIT
est,AUX,cop,SEN:9,e05p-002,LIT
probablemement,ADV,advmod,SEN:9,e05p-002,LIT
plus,ADV,advmod,SEN:9,e05p-002,LIT
utilisable,ADJ,ROOT,SEN:9,e05p-002,LIT
(,PUNCT,punct,SEN:9,e05p-002,LIT
trop,ADV,advmod,SEN:9,e05p-002,LIT
sec,ADJ,advmod,SEN:9,e05p-002,LIT
),PUNCT,punct,SEN:9,e05p-002,LIT
",",PUNCT,punct,SEN:9,e05p-002,LIT
il,PRON,expl:subj,SEN:9,e05p-002,LIT
faut,VERB,conj,SEN:9,e05p-002,LIT
en,PRON,mark,SEN:9,e05p-002,LIT
acheter,VERB,xcomp,SEN:9,e05p-002,LIT
un,DET,obj,SEN:9,e05p-002,LIT
à,ADP,case,SEN:9,e05p-002,LIT
vos,DET,det,SEN:9,e05p-002,LIT
frais,NOUN,nmod,SEN:9,e05p-002,LIT
*,DET,fixed,SEN:9,e05p-002,LIT
manuel,NOUN,ROOT,SEN:10,e05p-002,LIT
d',ADP,case,SEN:10,e05p-002,LIT
instructions,NOUN,nmod,SEN:10,e05p-002,LIT
piles,VERB,amod,SEN:10,e05p-002,LIT
non,ADV,advmod,SEN:10,e05p-002,LIT
fournies,ADJ,amod,SEN:10,e05p-002,LIT
.,PUNCT,punct,SEN:10,e05p-002,LIT
L',DET,det,SEN:11,e05p-002,LIT
ensemble,NOUN,nsubj,SEN:11,e05p-002,LIT
était,AUX,cop,SEN:11,e05p-002,LIT
un,DET,det,SEN:11,e05p-002,LIT
cadeau,NOUN,ROOT,SEN:11,e05p-002,LIT
",",PUNCT,punct,SEN:11,e05p-002,LIT
déballé,VERB,conj,SEN:11,e05p-002,LIT
",",PUNCT,punct,SEN:11,e05p-002,LIT
le,DET,det,SEN:11,e05p-002,LIT
carton,NOUN,nsubj,SEN:11,e05p-002,LIT
