Je viens de réécrire la page qui contenait de multiples erreurs .,SEN:0,cmr-wiki-c001-a1,ORAL
La nouvelle page est très incomplète .,SEN:1,cmr-wiki-c001-a1,ORAL
Il manque notamment : Les principes fondamentaux des tests ( mesure de l' intelligence par ses manifestations et non pas par ses caractéristiques ) L' explication des problèmes posés par le passage du QI en âge mental au QI par rang ( et la solution de Cattell d' utiliser un écart - type,SEN:2,cmr-wiki-c001-a1,ORAL
"de 48 ) Les limites de la modélisation par une Loi Normale L' étude de la validité des tests ( ils sont corrélés à 0,7 avec l' Intelligence Générale ) etc.",SEN:3,cmr-wiki-c001-a1,ORAL
Il faudrait aussi compléter la page Intelligence pour y rajouter une explication de ce qu' est l' Intelligence Générale .,SEN:4,cmr-wiki-c001-a1,ORAL
Mais tout cela serait beaucoup trop long .,SEN:5,cmr-wiki-c001-a1,ORAL
"J' ai donc uniquement cherché à donner une indication des différentes significations que peut prendre le terme QI , et indiqué les liens vers un site francophone assez complet que j' ai développé sur le sujet .",SEN:6,cmr-wiki-c001-a1,ORAL
PG 30 avr 2004 à 00:53 ( CEST ),SEN:7,cmr-wiki-c001-a1,ORAL
il semble qu' on a ajouté beaucoup de choses sur cette page depuis avril .,SEN:0,cmr-wiki-c001-a2,ORAL
Cet individu est un vantard .,SEN:0,muller_oral_0,LIT
"Si vous croyez ce qu' il raconte , il vous dira qu' il a d' excellents moyens de se procurer de l' argent , et cependant il est dans le plus entier dénuement !",SEN:0,muller_oral_1,LIT
"Il y a quelque temps , en sortant du bureau du directeur : Le patron , nous dit -il ,",SEN:0,muller_oral_2,LIT
"estun homme dur et impitoyable ; s' il ne rétracte pas rapidement les paroles qu' il vient de prononcer , je réclame ce qui m' est dûn et je m' en vais !",SEN:0,muller_oral_3,LIT
Que vous a -t -il,SEN:0,muller_oral_4,LIT
donc raconté ?,SEN:0,muller_oral_5,LIT
Il m' a dit : « Je vous mets à la porte . »,SEN:0,muller_oral_6,LIT
I ' vanne c' mec -là !,SEN:0,muller_oral_7,LIT
"Si t' encaissesses salades , i ' te bonnira qu' i ' a des comnbinesde première pour affurer de l' artiche , total i ' marche à côté de ses lattes .",SEN:0,muller_oral_8,LIT
"L' autre jour , i ' sorte du burlingue du boss .",SEN:0,muller_oral_9,LIT
"Le singe , c' est une vache , i ' nous fait , s' i retire pas fissa c ' qu' i ' vient de bonnir , moij ' prendsmoncompteet j ' mets les bouts !",SEN:0,muller_oral_10,LIT
Qu' est -ce,SEN:0,muller_oral_11,ORAL
qu' i ' t' a donc dégoisé ?,SEN:0,muller_oral_12,LIT
"J ' te fos à la lourde , qu' i ' m' a dit !",SEN:0,muller_oral_13,LIT
A.,SEN:0,muller_oral_14,LIT
Ce sont deux pièces très agréables .,SEN:0,muller_oral_15,LIT
..,SEN:0,muller_oral_16,LIT
Pour recevoir c' est épatant .,SEN:0,muller_oral_17,LIT
Mais enﬁn on ne passe pas son temps à recevoir .,SEN:0,muller_oral_18,LIT
Alors ...,SEN:0,muller_oral_19,ORAL
qu' est -ce,SEN:0,muller_oral_20,LIT
que vous voulez ?,SEN:0,muller_oral_21,LIT
"Si je rentre le soir pour travailler , c' est impossible .",SEN:0,muller_oral_22,LIT
Vous vous mettez à la petite table de la salle à manger .,SEN:0,muller_oral_23,LIT
"Oui , je me mets à la table de la salle à manger .",SEN:0,muller_oral_24,LIT
"Mais à ce moment -là ,",SEN:0,muller_oral_25,LIT
Martine fait son piano .,SEN:0,muller_oral_26,LIT
"Puis tout le monde entre , tout le monde sort .",SEN:0,muller_oral_27,LIT
Ou bien il faut ...,SEN:0,muller_oral_28,LIT
II faut ...,SEN:0,muller_oral_29,LIT
On metle couvert ... On,SEN:0,muller_oral_30,ORAL
fait ...,SEN:0,muller_oral_31,ORAL
J' ai aucun ... aucun,SEN:0,muller_oral_32,LIT
coin pour travailler ... Après,SEN:0,muller_oral_33,LIT
le diner .,SEN:0,muller_oral_34,LIT
Et encore maintenant que les enfants sont grands ...,SEN:0,muller_oral_35,LIT
travaille ...,SEN:0,muller_oral_36,ORAL
Je peux pas .. Quelquefois,SEN:0,muller_oral_37,LIT
ils n' ont pas toujours à travailler ... travaille,SEN:0,muller_oral_38,LIT
à la couture ...,SEN:0,muller_oral_39,LIT
Elle travaille manuellement .,SEN:0,muller_oral_40,LIT
Bon .,SEN:0,muller_oral_41,ORAL
"Alors , quand les enfants étaient plus petits , ils se couchaient .",SEN:0,muller_oral_42,LIT
Ça allait .,SEN:0,muller_oral_43,LIT
Nous étions tous les deux seuls .,SEN:0,muller_oral_44,LIT
Je pouvais travailler .,SEN:0,muller_oral_45,LIT
"Maintenant de temps en temps , il y a ... Les",SEN:0,muller_oral_46,LIT
"enfants , il y en a un qui n' a rien à faire , ben , il veut tenir compagnie de sa mère .",SEN:0,muller_oral_47,LIT
Je ne peux tout de même pas empêcher .,SEN:0,muller_oral_48,LIT
Alors c' est extrêmement gênant .,SEN:0,muller_oral_49,ORAL
Il n' y aurait pas moyen de séparer un peu ?,SEN:0,muller_oral_50,LIT
Ah !,SEN:0,muller_oral_51,ORAL
il faudrait ...,SEN:0,muller_oral_52,LIT
Si avec une cloison .,SEN:0,muller_oral_53,LIT
Mais ce serait .,SEN:0,muller_oral_54,LIT
Mne G.,SEN:0,muller_oral_55,LIT
– Oh !,SEN:0,muller_oral_56,LIT
mais si .,SEN:0,muller_oral_57,LIT
Une double porte .,SEN:0,muller_oral_58,LIT
