J' rentre mon ninou,SEN:0,cmr-88milsms-a423-0,ORAL
Hey yo !,SEN:0,cmr-88milsms-a424-0,ORAL
"Viens quand tu veux péqufier mon appart , ce sera ac grand plaisir !",SEN:1,cmr-88milsms-a424-1,LIT
"Enfin le week prochain je rentre sr Tlse , ms sinon ceux qui suivent ss problème !",SEN:2,cmr-88milsms-a424-2,LIT
du coup on se voit la semaine prochaine !,SEN:3,cmr-88milsms-a424-3,ORAL
Bisous vieille grognasse,SEN:4,cmr-88milsms-a424-4,ORAL
T' inquietes pas ... jte,SEN:0,cmr-88milsms-a425-0,ORAL
dis quand je suis rentree !,SEN:1,cmr-88milsms-a425-1,ORAL
Je serai couchee dans pas lgt si j' ai de la chance,SEN:2,cmr-88milsms-a425-2,LIT
Pfou .. fait,SEN:0,cmr-88milsms-a426-0,ORAL
froid par contre,SEN:1,cmr-88milsms-a426-1,ORAL
C' est peaugres ou on est allees ?,SEN:0,cmr-88milsms-a427-0,ORAL
