Je viens de réécrire la page qui contenait de multiples erreurs .,SEN:0,cmr-wiki-c001-a1-0,LIT
La nouvelle page est très incomplète .,SEN:1,cmr-wiki-c001-a1-1,ORAL
Il manque notamment : Les principes fondamentaux des tests ( mesure de l' intelligence par ses manifestations et non pas par ses caractéristiques ) L' explication des problèmes posés par le passage du QI en âge mental au QI par rang ( et la solution de Cattell d' utiliser un écart - type,SEN:2,cmr-wiki-c001-a1-2,LIT
"de 48 ) Les limites de la modélisation par une Loi Normale L' étude de la validité des tests ( ils sont corrélés à 0,7 avec l' Intelligence Générale ) etc.",SEN:3,cmr-wiki-c001-a1-3,LIT
Il faudrait aussi compléter la page Intelligence pour y rajouter une explication de ce qu' est l' Intelligence Générale .,SEN:4,cmr-wiki-c001-a1-4,LIT
Mais tout cela serait beaucoup trop long .,SEN:5,cmr-wiki-c001-a1-5,ORAL
"J' ai donc uniquement cherché à donner une indication des différentes significations que peut prendre le terme QI , et indiqué les liens vers un site francophone assez complet que j' ai développé sur le sujet .",SEN:6,cmr-wiki-c001-a1-6,LIT
PG 30 avr 2004 à 00:53 ( CEST ),SEN:7,cmr-wiki-c001-a1-7,ORAL
il semble qu' on a ajouté beaucoup de choses sur cette page depuis avril .,SEN:0,cmr-wiki-c001-a2-0,LIT
"J' ai ajouté des réserves à la partie sur "" les réserves sur le QI "" car il y en a.",SEN:1,cmr-wiki-c001-a2-1,LIT
Elles sont extraites de la FAQ en cours d' élaboration sur un site que j' administre .,SEN:2,cmr-wiki-c001-a2-2,LIT
"Au fur et à mesure , je reviens ici déposer ce que mes recherches ont donné .",SEN:3,cmr-wiki-c001-a2-3,LIT
"Du coup , j' ai été amenée à ajouté aussi une page sur l' effet Flynn .",SEN:4,cmr-wiki-c001-a2-4,LIT
"Comme j' ai dû aussi intervenir sur la Courbe de Gauss , etc.",SEN:5,cmr-wiki-c001-a2-5,LIT
"Volontairement , j' ai cherché à rester le plus simple possible et à m' éloigner des chiffres : derrière le QI , il y a des gens .",SEN:6,cmr-wiki-c001-a2-6,LIT
J' ai ajouté donc ajouté des liens faciles d' accès ( sic ) .,SEN:7,cmr-wiki-c001-a2-7,LIT
--Lauranne 29 nov 2004 à 00:31 ( CET ),SEN:8,cmr-wiki-c001-a2-8,ORAL
Ci - dessous,SEN:0,cmr-wiki-c001-a3-0,ORAL
un copier - coller,SEN:1,cmr-wiki-c001-a3-1,ORAL
d' une partie de la page que je trouve trop chevelu pour être intégré et que je n' arrive pas à peigner .,SEN:2,cmr-wiki-c001-a3-2,LIT
gbog 16 jan 2005 à 09:35 ( CET ) ...,SEN:3,cmr-wiki-c001-a3-3,ORAL
OK .,SEN:4,cmr-wiki-c001-a3-4,ORAL
J' ai reclassé certains items .,SEN:5,cmr-wiki-c001-a3-5,ORAL
"Mais , justement , si on enlève les passages ( ce n' était pas un copier - coller",SEN:6,cmr-wiki-c001-a3-6,LIT
"mais un COUPER - coller ) , on ne comprend plus rien .",SEN:7,cmr-wiki-c001-a3-7,LIT
il y avait de grosses confusions d' ajoutées .,SEN:8,cmr-wiki-c001-a3-8,LIT
"( du moins , elles figuraient en lieu et place d' autres notions , d' où confusion ) Modifications : J' ai ôté ces deux passages .",SEN:9,cmr-wiki-c001-a3-9,LIT
Le test de QI a été souvent critiqué à cause de sa dépendance au contexte socio-culturel .,SEN:10,cmr-wiki-c001-a3-10,LIT
"En effet , la résolution rapide de tels problèmes est rendue plus facile quand on est habitué à ce type de raisonnement .",SEN:11,cmr-wiki-c001-a3-11,LIT
"Suivant la voie tracée par les penseurs Grecs , la civilisation occidentale a donné une grande importance à la logique , au raisonnement déductif , à l' analyse , au principe de non-contradiction ,",SEN:12,cmr-wiki-c001-a3-12,LIT
bref aux mathématiques .,SEN:13,cmr-wiki-c001-a3-13,ORAL
"D' autres cultures ont développé d' autres outils pour comprendre le réel , comme le raisonnement par analogie , l' utilisation de l' intuition , la référence à l' Histoire ayant valeur de preuve , etc.",SEN:14,cmr-wiki-c001-a3-14,LIT
Ainsi il faudrait prendre en compte les caractères culturels pour que le QI puisse s' appliquer universellement comme mesure d' une certaine capacité intellectuelle .,SEN:15,cmr-wiki-c001-a3-15,LIT
...,SEN:16,cmr-wiki-c001-a3-16,ORAL
"Le Qi ne mesure qu' une certaine capacité intellectuelle , et pas , en effet , la référence à l' Histoire ( ? ? ) ,",SEN:17,cmr-wiki-c001-a3-17,LIT
etc. !,SEN:18,cmr-wiki-c001-a3-18,ORAL
Ce passage là parle de la définition de l' objet testé .,SEN:19,cmr-wiki-c001-a3-19,LIT
Ca n' a pas de rapport .,SEN:20,cmr-wiki-c001-a3-20,ORAL
"Si l' auteur parle de "" l' intelligence "" ( ? ) ,",SEN:21,cmr-wiki-c001-a3-21,LIT
il peut se référer à l' article en émergence sur le sujet .,SEN:22,cmr-wiki-c001-a3-22,LIT
S' il parle de certaines facultés ...,SEN:23,cmr-wiki-c001-a3-23,ORAL
"Eh bien , les tests de QI ne mesurent pas celles -là .",SEN:24,cmr-wiki-c001-a3-24,LIT
Point .,SEN:25,cmr-wiki-c001-a3-25,ORAL
Ce n' est pas ce dont il est question quand on parle de dépendance socio-culturelle .,SEN:26,cmr-wiki-c001-a3-26,LIT
"Notons que "" l' intuition "" , en tant que capacité à repérer des éléments permettant d' anticiper les effets d' une action ou situation , est prise en compte dans les tests de QI ( forcément , puisqu' il faut deviner le résultat d' après les éléments donnés ) , et même insconsciente , puisqu' on ne doit pas fournir de justification de ses réponses .",SEN:27,cmr-wiki-c001-a3-27,LIT
"enfin , le test de QI ne donnant qu' une note globale , il ne permet pas de connaître la qualité de la capacité intellectuelle du sujet testé , il ne donne pas de renseignements sur ses points forts et ses points faibles .",SEN:28,cmr-wiki-c001-a3-28,LIT
-- > c' est faux .,SEN:0,cmr-wiki-c001-a4-0,ORAL
"La note ( QI ) est globale , mais il y a plusieurs sub-tests ,",SEN:1,cmr-wiki-c001-a4-1,LIT
et le but est justement de renseigner sur les points forts et les points faibles !,SEN:2,cmr-wiki-c001-a4-2,LIT
